name,url,property_type,source
Glory Industrial Building光榮工業大廈,/building/glory-industrial-building/4444,industrial,direct_link
Gold King Industrial Building金基工業大廈,/building/gold-king-industrial-building/4510,industrial,direct_link
Gold Way Industrial Centre Block A高威工業中心A座,/building/gold-way-industrial-centre-block-a/17362,industrial,direct_link
Gold Way Industrial Centre Block B高威工業中心B座,/building/gold-way-industrial-centre-block-b/17363,industrial,direct_link
Golden Bear Industrial Centre金熊工業中心,/building/golden-bear-industrial-centre/8047,industrial,direct_link
Golden Dragon Industrial Centre Block 1金龍工業中心第一座,/building/golden-dragon-industrial-centre-block-1/4511,industrial,direct_link
Golden Dragon Industrial Centre Block 2金龍工業中心第二座,/building/golden-dragon-industrial-centre-block-2/4517,industrial,direct_link
Golden Dragon Industrial Centre Block 3金龍工業中心第三座,/building/golden-dragon-industrial-centre-block-3/17329,industrial,direct_link
Golden Dragon Industrial Centre Block 4金龍工業中心第四座,/building/golden-dragon-industrial-centre-block-4/4518,industrial,direct_link
Golden Industrial Building Tower 1金德工業大廈一座,/building/golden-industrial-building-tower-1/8099,industrial,direct_link
Golden Industrial Building Tower 2金德工業大廈二座,/building/golden-industrial-building-tower-2/8098,industrial,direct_link
Golden Resources Centre金源中心,/building/golden-resources-centre/8064,industrial,direct_link
Golden Sunflower Industrial Building金葵工業大廈,/building/golden-sunflower-industrial-building/12106,industrial,direct_link
Golden Town Industrial Building錦城工業大廈,/building/golden-town-industrial-building/17449,industrial,direct_link
Goldfield Industrial Building Block 1金豐工業大廈1期,/building/goldfield-industrial-building-block-1/17494,industrial,direct_link
Goldfield Industrial Building Block 2金豐工業大廈2期,/building/goldfield-industrial-building-block-2/4516,industrial,direct_link
Goldfield Industrial Centre豐利工業中心,/building/goldfield-industrial-centre/7262,industrial,direct_link
Goldlion Holdings Centre金利來集團中心,/building/goldlion-holdings-centre/6469,industrial,direct_link
Good Ba Ba Hitech Building好爸爸創科大廈,/building/good-ba-ba-hitech-building/17364,industrial,direct_link
Good Harvest Centre豐盈工貿中心,/building/good-harvest-centre/16303,industrial,direct_link
Good Harvest Industrial Building好收成工業大廈,/building/good-harvest-industrial-building/16334,industrial,direct_link
Good Luck Industrial Building好運工業大廈,/building/good-luck-industrial-building/4613,industrial,direct_link
Goodluck Industrial Centre好運工業中心,/building/goodluck-industrial-centre/7376,industrial,direct_link
Goodman Dynamic Centre嘉民達力中心,/building/goodman-dynamic-centre/7796,industrial,direct_link
Goodman Global Gateway嘉民國際訊通中心,/building/goodman-global-gateway/7799,industrial,direct_link
Goodman Interlink嘉民領達中心,/building/goodman-interlink/16864,industrial,direct_link
Goodman Kwai Chung Logistics Centre嘉民葵涌物流中心,/building/goodman-kwai-chung-logistics-centre/13684,industrial,direct_link
Goodman Shatin Logistics Centre Phase 1嘉民沙田物流中心第一期,/building/goodman-shatin-logistics-centre-phase-1/12473,industrial,direct_link
Goodman Shatin Logistics Centre Phase 2嘉民沙田物流中心第二期,/building/goodman-shatin-logistics-centre-phase-2/12477,industrial,direct_link
Goodman Texaco Centre嘉民德高中心,/building/goodman-texaco-centre/5323,industrial,direct_link
Goodman Tsuen Wan Centre嘉民荃灣中心,/building/goodman-tsuen-wan-centre/8166,industrial,direct_link
Goodman Tuen Mun Distribution Centre Block 2嘉民屯門物流中心2座,/building/goodman-tuen-mun-distribution-centre-block-2/11297,industrial,direct_link
Goodman Tuen Mun Distrubution Centre Block 1嘉民屯門物流中心1座,/building/goodman-tuen-mun-distrubution-centre-block-1/11296,industrial,direct_link
Goodman Western Plaza嘉民環宇物流廣場,/building/goodman-western-plaza/11948,industrial,direct_link
Goodman Westlink,/building/goodman-westlink/17766,industrial,direct_link
Goodman Yuen Long Logistics Centre嘉民元朗物流中心,/building/goodman-yuen-long-logistics-centre/13026,industrial,direct_link
Goodview Industrial Building好景工業大廈,/building/goodview-industrial-building/16353,industrial,direct_link
Goodwill Industrial Building信義工業大廈,/building/goodwill-industrial-building/11567,industrial,direct_link
Grace Industrial Building基利士工業大廈,/building/grace-industrial-building/16304,industrial,direct_link
Grand Business Plaza偉業中心,/building/grand-business-plaza/17387,industrial,direct_link
Grand Industrial Building華寶工業大廈,/building/grand-industrial-building/7893,industrial,direct_link
Grand Marine Center大洋中心,/building/grand-marine-center/11566,industrial,direct_link
Grandion Plaza興迅廣場,/building/grandion-plaza/6316,industrial,direct_link
Grandtech Centre偉達中心,/building/grandtech-centre/7457,industrial,direct_link
Gravity萬有引力,/building/gravity/7888,industrial,direct_link
Great Wall Factory Building長城工廠大廈,/building/great-wall-factory-building/8018,industrial,direct_link
Guardforce Centre衛安中心,/building/guardforce-centre/11159,industrial,direct_link
Gunzetal Building金泰線大廈,/building/gunzetal-building/16385,industrial,direct_link
H.S.Chan Building陳漢深商行大廈,/building/h-s-chan-building/17390,industrial,direct_link
HD Engineering Limited漢基機械,/building/hd-engineering-limited/16297,industrial,direct_link
HK JEBN Group Center樓上集團中心,/building/hk-jebn-group-center/8033,industrial,direct_link
HKI Building香江國際工商大廈,/building/hki-building/4716,industrial,direct_link
HKTV Mall Logistics CentreHKTV 屯門物流中心,/building/hktv-mall-logistics-centre/17477,industrial,direct_link
HYC興業中心,/building/hyc/5333,industrial,direct_link
Ha Lung Industrial Building合隆工業大廈,/building/ha-lung-industrial-building/3846,industrial,direct_link
Hale Weal Industrial Building合福工業大廈,/building/hale-weal-industrial-building/15228,industrial,direct_link
Hang Cheong Centre恒昌中心,/building/hang-cheong-centre/12301,industrial,direct_link
Hang Cheong Factory Building恆昌工廠大廈,/building/hang-cheong-factory-building/13050,industrial,direct_link
Hang Fung Industrial Building Phase 1恒豐工業大廈1期,/building/hang-fung-industrial-building-phase-1/4544,industrial,direct_link
Hang Fung Industrial Building Phase 2恒豐工業大廈2期,/building/hang-fung-industrial-building-phase-2/17415,industrial,direct_link
Hang Seng Centre恆生中心,/building/hang-seng-centre/12120,industrial,direct_link
Hang Wai Industrial Centre Block A恒威工業中心 A座,/building/hang-wai-industrial-centre-block-a/16340,industrial,direct_link
Hang Wai Industrial Centre Block B恒威工業中心 B座,/building/hang-wai-industrial-centre-block-b/17481,industrial,direct_link
Hang Wai Industrial Centre Block C恒威工業中心 C座,/building/hang-wai-industrial-centre-block-c/17482,industrial,direct_link
Hanway Industrial Building匯恒工業大廈,/building/hanway-industrial-building/11946,industrial,direct_link
Harbour Centre Tower 1維港中心第一座,/building/harbour-centre-tower-1/7456,industrial,direct_link
Harbour Centre Tower 2維港中心第二座,/building/harbour-centre-tower-2/7455,industrial,direct_link
Harbour Industrial Centre港灣工貿中心,/building/harbour-industrial-centre/11548,industrial,direct_link
Harbour Sky海迪中心,/building/harbour-sky/4685,industrial,direct_link
Haribest Industrial Building喜利佳工業大廈,/building/haribest-industrial-building/11177,industrial,direct_link
Harrington Building海林大廈,/building/harrington-building/12151,industrial,direct_link
Harry Industrial Building協力工業大廈,/building/harry-industrial-building/11176,industrial,direct_link
Hay Nien Building禧年大廈,/building/hay-nien-building/4533,industrial,direct_link
Health Works (Group) Centre健康工房(集團)中心,/building/health-works-group-centre/17005,industrial,direct_link
Heng Hing Industrial Building恒興工業大廈,/building/heng-hing-industrial-building/16288,industrial,direct_link
Heng Ngai Jewelry Centre恒藝珠寶大廈,/building/heng-ngai-jewelry-centre/11158,industrial,direct_link
Heng Sang Industrial Building恆生工業大廈,/building/heng-sang-industrial-building/4954,industrial,direct_link
Henley Industrial Centre恒利中心,/building/henley-industrial-centre/13442,industrial,direct_link
Henry Centre恆利中心,/building/henry-centre/7894,industrial,direct_link
Hensey Industrial Building興時工業大廈,/building/hensey-industrial-building/17330,industrial,direct_link
Heraeus Technology Centre賀利氏科技中心,/building/heraeus-technology-centre/16307,industrial,direct_link
Heung Wah Industrial Building香華工業大廈,/building/heung-wah-industrial-building/3822,industrial,direct_link
Hewlett Centre豐利中心,/building/hewlett-centre/5594,industrial,direct_link
Hi Tech Centre深港中心,/building/hi-tech-centre/16285,industrial,direct_link
Hi Yip Factory Building喜業工廠大廈,/building/hi-yip-factory-building/17450,industrial,direct_link
Hi-Speed Centre 1海迅中心1座,/building/hi-speed-centre-1/16313,industrial,direct_link
Hi-Tech Industrial Centre Blk A嘉力工業中心A座,/building/hi-tech-industrial-centre-blk-a/13721,industrial,direct_link
Hi-Tech Industrial Centre Blk B嘉力工業中心B座,/building/hi-tech-industrial-centre-blk-b/13707,industrial,direct_link
High Win Factory Building凱源工業大廈,/building/high-win-factory-building/5589,industrial,direct_link
Hilder Centre富德中心,/building/hilder-centre/12508,industrial,direct_link
Hing Fung Printing & Dyeing Factory Ltd慶豐印染廠有限公司,/building/hing-fung-printing-dyeing-factory-ltd/16392,industrial,direct_link
Hing Lee Industrial Building興利工業大廈,/building/hing-lee-industrial-building/12304,industrial,direct_link
Hing Wah Industrial Building興華工業大廈,/building/hing-wah-industrial-building/16892,industrial,direct_link
Hing Wai Centre興偉中心,/building/hing-wai-centre/6173,industrial,direct_link
Hing Wai Ice & Cold Storage Building興偉冰廠凍房,/building/hing-wai-ice-cold-storage-building/6171,industrial,direct_link
Hing Win Factory Building興運工業大廈,/building/hing-win-factory-building/4612,industrial,direct_link
Hing Yip Centre興業中心,/building/hing-yip-centre/13605,industrial,direct_link
Hip Wo Industrial Building協和工業大廈,/building/hip-wo-industrial-building/2390,industrial,direct_link
Ho King Factory Building好景工業大廈,/building/ho-king-factory-building/17388,industrial,direct_link
Ho Lik Centre豪力中心,/building/ho-lik-centre/6423,industrial,direct_link
Hoi Bun Industrial Building海濱工業大廈,/building/hoi-bun-industrial-building/4848,industrial,direct_link
Hoi Cheung industrial building凱昌工業大廈,/building/hoi-cheung-industrial-building/11291,industrial,direct_link
Hoi Luen Industrial Centre Block A開聯工業中心A座,/building/hoi-luen-industrial-centre-block-a/5595,industrial,direct_link
Hoi Luen Industrial Centre Block B開聯工業中心B座,/building/hoi-luen-industrial-centre-block-b/5585,industrial,direct_link
Hoi Tai Factory Estate開泰工廠大廈,/building/hoi-tai-factory-estate/16346,industrial,direct_link
Honfield Industrial Building康耀工業大廈,/building/honfield-industrial-building/16300,industrial,direct_link
Hong Kong (Chai Wan) Industrial Building香港(柴灣)工業大廈,/building/hong-kong-chai-wan-industrial-building/4446,industrial,direct_link
Hong Kong Baptist Hospital Support Services Centre香港浸信會醫院後勤中心,/building/hong-kong-baptist-hospital-support-services-centre/11512,industrial,direct_link
Hong Kong Commercial Daily Building香港商報大廈,/building/hong-kong-commercial-daily-building/17389,industrial,direct_link
Hong Kong Industrial Building香港工業大廈,/building/hong-kong-industrial-building/843,industrial,direct_link
Hong Kong Industrial Centre Block A香港工業中心A座,/building/hong-kong-industrial-centre-block-a/3295,industrial,direct_link
Hong Kong Industrial Centre Block B香港工業中心B座,/building/hong-kong-industrial-centre-block-b/3388,industrial,direct_link
