Name,Address,Blocks,Units,Unit Rate,MoM,Trans Record,For Sale,For Rent,Estate Link,Region,District,Subdistrict,Code,Scraped Estate Name,Occupation Permit,Scraped Blocks,Scraped Units,School Net Info,Estate Detailed Address,Developer
Wing Fai Building,164-166 Wing Lok Street,1,38,--,--,--,2,2,https://hk.centanet.com/estate/en/Wing-Fai-Building/2-TTDXIHLAHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Welland Building,350-368 Queen's Road Central,1,74,--,--,--,2,2,https://hk.centanet.com/estate/en/Welland-Building/2-TTTIIHNJHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Holly Court,156-158 Hollywood Road,1,14,--,--,--,--,--,https://hk.centanet.com/estate/en/Holly-Court/2-TTZZIHMYHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kee On Building,198-202 Hollywood Road,1,96,--,--,--,2,1,https://hk.centanet.com/estate/en/Kee-On-Building/2-OORCFRUXRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Medal Court,38 Queen's Road West,1,46,--,--,--,2,1,https://hk.centanet.com/estate/en/Medal-Court/2-SSPPWWPVWE,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Carbo Mansion,325-329 Queen's Road Central,1,66,--,--,--,2,--,https://hk.centanet.com/estate/en/Carbo-Mansion/2-OOCJQRVJRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
New Mansion,2A-8 New Street,1,66,--,--,--,2,--,https://hk.centanet.com/estate/en/New-Mansion/2-SSBPGPKHPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Lascar Court,3 Lok Ku Road,1,224,--,--,--,2,--,https://hk.centanet.com/estate/en/Lascar-Court/2-SSDSWPAOPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Po Hing Mansion,20 Rutter Street,1,46,--,--,--,2,--,https://hk.centanet.com/estate/en/Po-Hing-Mansion/2-SSEEPPDAPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Goodview Court,1 Tai Ping Shan Street,1,48,--,--,--,2,--,https://hk.centanet.com/estate/en/Goodview-Court/2-SSPBGPDXPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Cherry Crest,3 Kui In Fong,1,64,--,--,--,2,--,https://hk.centanet.com/estate/en/Cherry-Crest/2-SSPPWWPJWK,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
363 Queen's Road Central,363 Queen's Road Central,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/363-Queen-s-Road-Central/2-TTDSZHNAHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Sea View Mansion,82-87 Connaught Road West,1,184,--,--,--,1,1,https://hk.centanet.com/estate/en/Sea-View-Mansion/2-OOCVFRRXRV,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Central Mansion (House),270-276 Queen's Road Central,1,32,--,--,--,1,1,https://hk.centanet.com/estate/en/Central-Mansion-House/2-SSABBPBVPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Po Thai Building,9 Possession Street,1,108,--,--,--,1,1,https://hk.centanet.com/estate/en/Po-Thai-Building/2-SSBKPPBSPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
5 Upper Station Street,5 Upper Station Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/5-Upper-Station-Street/2-SSEYWPYSPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Winsing Building,52-58 Des Voeux Road West,1,49,--,--,--,1,1,https://hk.centanet.com/estate/en/Winsing-Building/2-SSGEGPSAPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Nam Pak Hong Building,22-28 Bonham Strand West,1,61,--,--,--,1,1,https://hk.centanet.com/estate/en/Nam-Pak-Hong-Building/2-SSPYGPPYPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Tai Wing House,199A-201A Hollywood Road,1,24,--,--,--,1,--,https://hk.centanet.com/estate/en/Tai-Wing-House/2-TTHNZHMOHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Shun Loong Mansion (Building),82-90 Bonham Strand,1,44,--,--,--,1,--,https://hk.centanet.com/estate/en/Shun-Loong-Mansion-Building/2-OODCURRERQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Koon Nam House,12-14 Shing Wong Street,1,14,--,--,--,--,--,https://hk.centanet.com/estate/en/Koon-Nam-House/2-OOJSQRJXRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Hollywood Building,186-190 Hollywood Road,1,54,--,--,--,1,--,https://hk.centanet.com/estate/en/Hollywood-Building/2-OOOUFRUYRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Silver Jubilee Mansion,62-72 Po Hing Fong,1,87,--,--,--,1,--,https://hk.centanet.com/estate/en/Silver-Jubilee-Mansion/2-OOVDFRSERQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Ka Yue Building,63-65 Des Voeux Road West,1,40,"$12,766/ ft²",--,1,1,--,https://hk.centanet.com/estate/en/Ka-Yue-Building/2-OOVVQRVXRV,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
8 Tai On Terrace,8 Tai On Terrace,1,24,--,--,--,1,--,https://hk.centanet.com/estate/en/8-Tai-On-Terrace/2-SSAKGPDVPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Lai Yan Lau,42-56 Queen's Road West,1,100,--,--,--,1,--,https://hk.centanet.com/estate/en/Lai-Yan-Lau/2-SSAPGPGAPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kian Nan Mansion,81-85 Bonham Strand West,1,38,--,--,--,1,--,https://hk.centanet.com/estate/en/Kian-Nan-Mansion/2-SSAPGPPYPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
256-258 Hollywood Road,256-258 Hollywood Road,1,10,--,--,--,1,--,https://hk.centanet.com/estate/en/256-258-Hollywood-Road/2-SSDSPPAHPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
The Queens,160 Queen's Road West,1,130,--,--,--,1,--,https://hk.centanet.com/estate/en/The-Queens/2-SSPPWWPSWA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
19 Tai Ping Shan Street,19 Tai Ping Shan Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/19-Tai-Ping-Shan-Street/2-SSYDGPDVPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Harmony Court,127 Bonham Strand,1,50,--,--,--,1,--,https://hk.centanet.com/estate/en/Harmony-Court/2-TTHLTHHXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Tai Hong Building,26-30 Tai Ping Shan Street,1,15,"$6,005/ ft²",57.02%,1,--,--,https://hk.centanet.com/estate/en/Tai-Hong-Building/2-TTISIHIAHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Wing Yu Building,31-33 Bonham Strand West,1,40,--,--,--,1,--,https://hk.centanet.com/estate/en/Wing-Yu-Building/2-TTMSZHHSHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Ka Fung Building,23-25 Bonham Strand West,1,57,--,--,--,1,--,https://hk.centanet.com/estate/en/Ka-Fung-Building/2-TTNXZHHVHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
176-178 Hollywood Road,176-178 Hollywood Road,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/176-178-Hollywood-Road/2-TTSLIHMVHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
3 U Lam Terrace,3 U Lam Terrace,1,17,--,--,--,--,--,https://hk.centanet.com/estate/en/3-U-Lam-Terrace/2-TTTHIHSXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
28-30 Queen Street,28-30 Queen Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/28-30-Queen-Street/2-TTZDZHSHHN,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
14 Hillier Street,14 Hillier Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/14-Hillier-Street/2-TTZZIHDXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Hollywood Hill,222 Hollywood Road,1,48,--,--,--,--,7,https://hk.centanet.com/estate/en/Hollywood-Hill/2-SSSEWPEXPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Tai Hing Building,22-34 Po Hing Fong,1,69,--,--,--,--,1,https://hk.centanet.com/estate/en/Tai-Hing-Building/2-OOJUFRSARQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
16-18 Queen's Road West,16-18 Queen's Road West,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/16-18-Queen-s-Road-West/2-SSPEBPGSPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Wing Yau House,53-55 Sai Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Wing-Yau-House/2-TTLTTHIHHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
44-46 Sai Street,44-46 Sai Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/44-46-Sai-Street/2-TTSITHIEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
2 Shing Wong Street,2 Shing Wong Street,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/2-Shing-Wong-Street/2-OOCCURJYRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
29-31 Gough Street,29-31 Gough Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/29-31-Gough-Street/2-OOCFURQXRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
63 Wing Lok Street,63 Wing Lok Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/63-Wing-Lok-Street/2-OOCJFRFXRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
13-15 Queen's Road West,13-15 Queen's Road West,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/13-15-Queen-s-Road-West/2-OOCJFRVHRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
183 Queen's Road West,183 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/183-Queen-s-Road-West/2-OOCJQRDARQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
106-108 Jervois Street,106-108 Jervois Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/106-108-Jervois-Street/2-OOCJURQARQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
171-173 Queen's Road West,171-173 Queen's Road West,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/171-173-Queen-s-Road-West/2-OOCSQRDORQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
2 Shin Hing Street,2 Shin Hing Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/2-Shin-Hing-Street/2-OOCSURJRRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kamcourt Building,60 Bonham Strand,1,21,--,--,--,--,--,https://hk.centanet.com/estate/en/Kamcourt-Building/2-OOCSURRHRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
64 Bonham Strand,64 Bonham Strand,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/64-Bonham-Strand/2-OOCSURRORQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kin Hing Building,172-180 Queen's Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/Kin-Hing-Building/2-OOCVFRDJRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
165 Hollywood Road,165 Hollywood Road,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/165-Hollywood-Road/2-OOCVQRUSRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
177 Queen's Road West,177 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/177-Queen-s-Road-West/2-OODDQRDORQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
17-19 Shing Wong Street,17-19 Shing Wong Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/17-19-Shing-Wong-Street/2-OODFURJYRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
11 Queen's Road West,11 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/11-Queen-s-Road-West/2-OODJFRVVRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Lee Wah Mansion,171-177 Hollywood Road,1,55,--,--,--,--,--,https://hk.centanet.com/estate/en/Lee-Wah-Mansion/2-OODJQRUXRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
142-144 Queen's Road West,142-144 Queen's Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/142-144-Queen-s-Road-West/2-OODRFRDARQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kai Wah Building,135-137 Wing Lok Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Kai-Wah-Building/2-OODRQRCARQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
2A Shing Wong Street,2A Shing Wong Street,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/2A-Shing-Wong-Street/2-OODRQRJXRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
15-19 Square Street,15-19 Square Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/15-19-Square-Street/2-OODSQRJRRQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
86 Hollywood Road,86 Hollywood Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/86-Hollywood-Road/2-OODSQRSSRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
84 Hollywood Road,84 Hollywood Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/84-Hollywood-Road/2-OODSQRSXRS,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
50-56 Po Hing Fong,50-56 Po Hing Fong,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/50-56-Po-Hing-Fong/2-OODVFRSERQ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
